items	num_genomes_gene_cluster_has_hits	num_genes_in_gene_cluster	max_num_paralogs	SCG	functional_homogeneity_index	geometric_homogeneity_index	combined_homogeneity_index
GC_00004835	5	5	1	0	0.921177166518781	0.856914142206874	0.887884370835529
GC_00004836	3	5	2	0	0.653979238754325	0.819474562135113	0.727432851983757
GC_00004837	3	5	2	0	0.923378582202112	0.572906600646886	0.707097404563338
GC_00004838	5	5	1	0	0.787802840434419	0.8106965928622	0.799085774175354
GC_00004839	5	5	1	0	0.880746297364878	0.995977011494253	0.934824074484753
GC_00004840	5	5	1	0	0.771386430678466	0.795145728643215	0.783085903264072
GC_00004841	4	5	2	0	0.826171684692585	0.755448431328718	0.789228838059127
GC_00004842	5	5	1	0	0.797752808988764	0.80644253661352	0.802074137211664
GC_00004843	5	5	1	0	0.862871410736579	0.937582809347516	0.898677003124544
GC_00004844	5	5	1	0	0.752443792766373	0.974491264131553	0.849192214695059
GC_00004845	3	5	2	0	0.970873786407767	0.968916564916564	0.969894188257531
GC_00004846	5	5	1	0	0.791380625476735	0.940953716690042	0.859709956367227
GC_00004847	5	5	1	0	0.79180943057595	0.68532327287831	0.734728070388328
GC_00004848	5	5	1	0	0.787647246099968	0.899866452991457	0.840025576015271
GC_00004849	5	5	1	0	0.841555248194252	0.930708704743041	0.883889551235819
GC_00004850	4	5	2	0	0.923096511331805	0.830350492880612	0.874270669509077
GC_00004851	5	5	1	0	0.852165211062591	0.750402286977739	0.79805277973776
GC_00004852	5	5	1	0	0.858460559796438	0.984170431393391	0.917027341349034
GC_00004853	5	5	1	0	0.828089375284998	0.962730916695713	0.890348682047091
GC_00004854	5	5	1	0	0.755281690140845	1.0	0.860581745235707
GC_00004855	4	5	2	0	0.755377088525801	0.73644222292852	0.745789490660106
GC_00004856	4	5	2	0	0.800472040668119	0.635625610948191	0.708587649765975
GC_00004857	5	5	1	0	0.809593023255814	0.904309853806722	0.854334231305096
GC_00004858	5	5	1	0	0.907418281464083	0.998826979472141	0.950931005328694
GC_00004859	5	5	1	0	0.778619073372994	0.963849803664919	0.861389090950166
GC_00004860	5	5	1	0	0.818412259476898	0.96807030145227	0.886972669167238
GC_00004861	5	5	1	0	0.752312344361437	0.929260481603715	0.831476485160824
GC_00004862	5	5	1	0	0.821492007104796	0.969707081942903	0.889467420924751
GC_00004863	2	5	3	0	0.703196347031963	0.969723374827108	0.815228520412379
GC_00004864	5	5	1	0	0.872594903796152	0.757690509583918	0.811093409646425
GC_00004865	5	5	1	0	0.763496780584448	0.975679678408971	0.856644867166682
GC_00004866	5	5	1	0	1.0	0.668182809773123	0.801090630905132
GC_00004867	5	5	1	0	0.742138364779874	0.889979688557886	0.809363108756651
GC_00004868	5	5	1	0	0.851902173913043	0.981405405405405	0.912079792596168
GC_00004869	5	5	1	0	0.764512268102932	0.990246031746034	0.862859847735439
GC_00004870	5	5	1	0	0.789315274642588	0.980324483775813	0.874511420156973
GC_00004871	5	5	1	0	0.673099645529736	0.769328398873855	0.718004166082424
GC_00004872	5	5	1	0	0.782446924928868	0.946894409937889	0.856851801724061
GC_00004873	4	5	2	0	0.75	0.935568253968254	0.832569299788682
GC_00004874	5	5	1	0	0.935812672176309	1.0	0.966842180162231
GC_00004875	5	5	1	0	0.796547472256473	0.986084958114022	0.881239976827536
GC_00004876	5	5	1	0	0.834888474184662	0.997606382978725	0.909023092388112
GC_00004877	5	5	1	0	0.754779717373234	0.987747977862922	0.855690433621855
GC_00004878	3	5	2	0	0.814583333333333	0.978829665484704	0.889185404813697
GC_00004879	5	5	1	0	0.748305559802273	0.959960770128454	0.841021061988998
GC_00004880	5	5	1	0	0.896692111959288	1.0	0.945532599946338
GC_00004881	3	5	2	0	0.8148574351106	0.976810002534425	0.888514103154985
GC_00004882	4	5	2	0	0.870264917058678	0.97827405439714	0.92111402784232
GC_00004883	5	5	1	0	0.750021199016366	0.975752749898151	0.84812411020857
GC_00004884	4	5	2	0	0.763105091547529	0.984576621230896	0.859808084259809
GC_00004885	5	5	1	0	0.786080586080586	0.944516407599309	0.858046112364537
GC_00004886	5	5	1	0	0.828720238095238	1.0	0.906339002359834
GC_00004887	5	5	1	0	0.900270758122744	0.972161681737383	0.934836115423182
GC_00004888	5	5	1	0	0.906976744186046	0.996341463414635	0.949561174770157
GC_00004889	5	5	1	0	0.910489281623302	0.817820095403956	0.861670301693566
GC_00004890	5	5	1	0	0.812150279776179	0.906992153443768	0.856955092190331
GC_00004891	5	5	1	0	0.811137430363644	0.69863936340809	0.750697110094023
GC_00004892	5	5	1	0	0.729528535980149	0.853132845188286	0.786504002627903
GC_00004893	4	5	2	0	0.845251608021188	0.705164910673386	0.768879546212078
GC_00004894	5	5	1	0	0.957213930348259	1.0	0.978139298423996
GC_00004895	5	5	1	0	0.830456463367856	0.889820728651289	0.859114308758369
GC_00004896	2	5	3	0	0.75	1.0	0.857142857142857
GC_00004897	5	5	1	0	0.764410005437738	0.939229621830307	0.842850223532196
GC_00004898	4	5	2	0	0.822787712058689	0.982505975363118	0.895581532451378
GC_00004899	5	5	1	0	0.765669640254213	0.811966648622635	0.788138832926963
GC_00004900	5	5	1	0	0.728520160439097	0.969075210179505	0.831753950106805
GC_00004901	4	5	2	0	0.828131772865193	0.697736225933528	0.757362416971197
GC_00004902	5	5	1	0	0.852369852369852	0.945119586296057	0.896351794802125
GC_00004903	5	5	1	0	0.805803571428571	0.948779876016774	0.8714663457096
GC_00004904	5	5	1	0	0.854368932038835	1.0	0.921465968586387
GC_00004905	5	5	1	0	0.816432657306292	0.989985334171384	0.894871907703527
GC_00004906	4	5	2	0	0.784106568672485	0.713303303303306	0.74703101140627
GC_00004907	4	5	2	0	0.860204252469446	0.698244704620608	0.770808772974413
GC_00004908	5	5	1	0	0.836946702800361	0.939240506329114	0.885147962859124
GC_00004909	5	5	1	0	0.889604196471149	0.971416083916086	0.928711883345522
GC_00004910	5	5	1	0	0.868898186889819	0.995839094365713	0.928047926350001
GC_00004911	5	5	1	0	0.931825176977532	0.989074609358638	0.959596777994854
GC_00004912	5	5	1	0	0.777995216351381	0.953167701863355	0.856718804022286
GC_00004913	3	5	2	0	0.747632311977716	0.960500924717923	0.840802709737974
GC_00004914	5	5	1	0	0.745341614906832	0.948542349491118	0.834753857332267
GC_00004915	5	5	1	0	0.774213836477987	0.916971514242878	0.839567388258656
GC_00004916	4	5	2	0	0.748315911730546	0.92994884643491	0.829303619106447
GC_00004917	5	5	1	0	0.901481481481481	1.0	0.948188546941956
GC_00004918	4	5	2	0	0.636066138477437	0.61957361557362	0.627711564386153
GC_00004919	5	5	1	0	0.808520469457536	0.982988639240037	0.88725916291609
GC_00004920	3	5	3	0	0.800952380952381	0.688205548722151	0.740310831845915
GC_00004921	5	5	1	0	0.791364734299517	0.985810810810812	0.877950309988604
GC_00004922	5	5	1	0	0.801925925925926	0.988010277318723	0.885295302734155
GC_00004923	5	5	1	0	0.782721542454579	0.8126011994003	0.797381554851428
GC_00004924	5	5	1	0	0.90357232075943	0.961005810736027	0.93140452095039
GC_00004925	5	5	1	0	0.843932969917222	0.97171785528371	0.903328684291949
GC_00004926	5	5	1	0	0.875440515250942	0.997454545454545	0.932473088890733
GC_00004927	5	5	1	0	0.99768115942029	0.924036345166207	0.959447629520631
GC_00004928	3	5	2	0	0.749378109452736	0.983554196398234	0.850643711531799
GC_00004929	5	5	1	0	0.813949122312963	0.973373475839228	0.886551187973728
GC_00004930	5	5	1	0	0.761570005858231	0.775624797143785	0.76853314902055
GC_00004931	4	5	2	0	0.726434015242679	0.860437169791775	0.7877776520371
GC_00004932	5	5	1	0	0.849811676082863	0.904623875042722	0.876361552274086
GC_00004933	5	5	1	0	0.832234432234432	0.891994580761703	0.861078891354985
GC_00004934	5	5	1	0	0.712037659717552	0.958249412888579	0.816996887025296
GC_00004935	5	5	1	0	0.887998473573746	0.9926362988863	0.937406381220842
GC_00004936	4	5	2	0	0.762501801412307	0.813815248790617	0.787323328311099
GC_00004937	5	5	1	0	0.750786163522013	0.978676207513418	0.849716729863698
GC_00004938	5	5	1	0	0.731669266770671	0.787497748153484	0.758557675771785
GC_00004939	5	5	1	0	0.731252798732389	0.94581364329269	0.824807957998261
GC_00004940	5	5	1	0	0.924305555555556	1.0	0.960664020209311
GC_00004941	5	5	1	0	0.753652058432935	0.948268449964175	0.839832960160506
GC_00004942	5	5	1	0	0.915278995033596	0.981701890989993	0.947327542230943
GC_00004943	5	5	1	0	0.836191732629727	0.978349392542941	0.901701992110953
GC_00004944	5	5	1	0	0.761500353857042	0.911199095022624	0.829651057467243
GC_00004945	4	5	2	0	0.731194108364019	0.893688328624214	0.804316208642047
GC_00004946	5	5	1	0	0.872018052869117	0.899565217391304	0.885577463353486
GC_00004947	4	5	2	0	0.971103178650348	0.681737012987015	0.80109012796869
GC_00004948	5	5	1	0	0.879512878542946	0.991366765603102	0.932096129684897
GC_00004949	5	5	1	0	0.838169161584427	0.989282198605777	0.9074778667592
GC_00004950	5	5	1	0	0.822707953855495	0.782357615894039	0.802025593827781
GC_00004951	5	5	1	0	0.762419006479482	0.946750392464679	0.844644766110234
GC_00004952	5	5	1	0	0.89217710484056	0.94786570437078	0.919178701353845
GC_00004953	5	5	1	0	0.773565984757321	0.945928571428571	0.851108442576681
GC_00004954	5	5	1	0	0.822350674373796	0.962109862671661	0.8867572893483
GC_00004955	3	5	2	0	0.911764705882353	0.516517412935324	0.659452836219686
GC_00004956	5	5	1	0	0.769199346405229	0.733287764866712	0.750814386667091
GC_00004957	5	5	1	0	0.920877998979071	0.989455468389477	0.95393583096727
GC_00004958	5	5	1	0	0.765867790360811	0.941841498276224	0.844787894467255
GC_00004959	4	5	2	0	0.661101516023796	0.659987318067599	0.660543947191947
GC_00004960	5	5	1	0	0.71715707590472	0.994101367732489	0.833219357002112
GC_00004961	5	5	1	0	0.832111884695249	0.978393596005224	0.899343247313105
GC_00004962	5	5	1	0	0.915734217433347	0.997107438016526	0.954689999402265
GC_00004963	5	5	1	0	0.749688888888889	0.858224188790562	0.800293433076027
GC_00004964	5	5	1	0	0.901793031107615	0.991172062948694	0.94437246814769
GC_00004965	5	5	1	0	0.722222222222222	0.807016806722688	0.762268632293635
GC_00004966	5	5	1	0	0.849905303030303	0.760831683168317	0.802905611255998
GC_00004967	5	5	1	0	0.787735849056604	0.986210670314638	0.875870260174855
GC_00004968	5	5	1	0	0.752796420581656	0.933311403508773	0.833390930059244
GC_00004969	5	5	1	0	0.781175323091929	0.898408802241893	0.835700666342576
GC_00004970	4	5	2	0	0.911050724637681	0.722889826102023	0.806136183602646
GC_00004971	5	5	1	0	0.788489208633094	0.965666278166279	0.868129929421792
GC_00004972	5	5	1	0	0.787458745874587	0.954180452472504	0.862839723813224
GC_00004973	5	5	1	0	0.723279648609078	0.975879917184265	0.830803766515165
GC_00004974	5	5	1	0	0.752747252747253	0.951333784698712	0.840469293585822
GC_00004975	5	5	1	0	0.824206910486967	0.980183875530405	0.895453834081238
GC_00004976	5	5	1	0	0.853651839648545	0.979241217186886	0.912143851921766
GC_00004977	5	5	1	0	0.829931972789116	0.912159329140461	0.86910507008793
GC_00004978	5	5	1	0	0.874462365591398	0.992025702811246	0.929541589355238
GC_00004979	5	5	1	0	0.891448358928034	0.920844811753901	0.905908171531126
GC_00004980	5	5	1	0	0.827603203943315	0.992078329388026	0.902407579485788
GC_00004981	5	5	1	0	0.799006970304593	0.967569280892571	0.875246227454784
GC_00004982	5	5	1	0	0.935013590313813	0.8240885142255	0.876053707665995
GC_00004983	5	5	1	0	0.772616136919315	0.979967991944036	0.864025950904196
GC_00004984	5	5	1	0	0.843971631205674	1.0	0.915384615384615
GC_00004985	5	5	1	0	0.804528804528804	0.915753424657533	0.856545508037193
GC_00004986	5	5	1	0	0.775454545454546	0.982271557271556	0.866695832502678
GC_00004987	4	5	2	0	0.899770904925544	0.842840375586854	0.870375689553186
GC_00004988	5	5	1	0	0.882805960154026	0.985724639461467	0.931430918997348
GC_00004989	5	5	1	0	0.76878820568141	0.991458186979401	0.866039395114287
GC_00004990	5	5	1	0	0.785867117117117	0.994962510256629	0.878139388020061
GC_00004991	3	5	3	0	0.72032723239046	0.647035169062469	0.681716934873767
GC_00004992	4	5	2	0	0.849605055292259	0.620125802533401	0.716950336783421
GC_00004993	5	5	1	0	0.802672955974843	0.732387537038702	0.76592117633087
GC_00004994	5	5	1	0	0.843561973525872	0.637245657568239	0.726031110633697
GC_00004995	5	5	1	0	0.677643462553842	0.95358407639284	0.792274529377195
GC_00004996	3	5	2	0	0.828163466272772	0.936717375001913	0.879101965477995
GC_00004997	5	5	1	0	0.930953636949769	0.96842963761314	0.949321925005757
GC_00004998	5	5	1	0	0.967799811142587	1.0	0.983636450885359
GC_00004999	2	5	3	0	0.885644768856448	0.57083139083139	0.694215050244591
GC_00005000	5	5	1	0	0.812781954887218	0.922298850574713	0.864084093836512
GC_00005001	5	5	1	0	0.899699991891673	0.746492717336629	0.815967034685506
GC_00005002	5	5	1	0	0.931544146246597	0.974488474488471	0.952532526588578
GC_00005003	4	5	2	0	0.734578381437465	0.658844710028346	0.694653452602315
GC_00005004	5	5	1	0	0.733723958333333	1.0	0.846413819001127
GC_00005005	5	5	1	0	0.6662786185487	0.981898945837875	0.793868679350424
GC_00005006	5	5	1	0	0.725690890481064	0.977261306532664	0.832894345494843
GC_00005007	5	5	1	0	0.789075675969751	0.841684921504195	0.814531696949565
GC_00005008	4	5	2	0	0.683898305084746	0.960095961615354	0.798795974131252
GC_00005009	5	5	1	0	0.880392156862745	1.0	0.936392075078206
GC_00005010	4	5	2	0	0.78268876611418	0.652511489155849	0.711696378881466
GC_00005011	4	5	2	0	0.701717906827071	0.651196312563003	0.675513801002438
GC_00005012	3	5	2	0	0.716413939877627	0.54115649672153	0.61657311053698
GC_00005013	4	5	2	0	0.665667166416792	0.625097903069017	0.644744980641275
GC_00005014	5	5	1	0	0.760521885521885	0.886078793474918	0.818513344893149
GC_00005015	4	5	2	0	0.788508134302527	0.678992280587256	0.729663761508219
GC_00005016	5	5	1	0	0.800780199085284	0.995200155460553	0.887466922009773
GC_00005017	4	5	2	0	0.698953662182362	1.0	0.822804856589829
GC_00005018	4	5	2	0	0.725295508274232	0.643564714389011	0.681990153416812
GC_00005019	5	5	1	0	0.845502645502646	0.924431086303135	0.883206998102405
GC_00005020	3	5	3	0	0.690152451586321	0.762631184407795	0.724583852040788
GC_00005021	5	5	1	0	0.741429888525689	0.982151326243734	0.844980604444179
GC_00005022	5	5	1	0	0.693333333333333	0.806601101739754	0.74569050148157
GC_00005023	5	5	1	0	0.79703130041949	0.9173058013766	0.852949440325997
GC_00005024	3	5	2	0	0.882125154894672	0.553094734968975	0.679894115461691
GC_00005025	5	5	1	0	0.644698498094598	0.776559934318555	0.704512299688613
GC_00005026	5	5	1	0	0.764569716775599	0.987201253754733	0.861738430058889
GC_00005027	5	5	1	0	0.715608465608466	0.946839622641509	0.815142986207827
GC_00005028	5	5	1	0	0.728105906313646	0.680029381265123	0.703246929941386
GC_00005029	4	5	2	0	0.770928694944563	0.961871234728992	0.855879692739872
GC_00005030	4	5	2	0	0.635297218927112	0.644220350156661	0.639727670365394
GC_00005031	5	5	1	0	0.677106636838181	0.915816326530613	0.77857539514304
GC_00005032	4	5	2	0	0.731273975368464	0.714556505307949	0.722818592145711
GC_00005033	3	5	2	0	0.671859785783836	0.733409012727898	0.701286505051775
GC_00005034	5	5	1	0	0.911676646706587	0.992138318309444	0.950207191062656
GC_00005035	5	5	1	0	0.817045454545455	1.0	0.899312070043777
GC_00005036	4	5	2	0	0.923611111111111	0.687778052120045	0.78843703980564
GC_00005037	4	5	2	0	0.726002766251729	0.977951483368791	0.833350405204651
GC_00005038	4	5	2	0	0.975938697318008	0.679716621675727	0.801328328056567
GC_00005039	4	5	2	0	0.731200897867564	0.592674135834636	0.654689980901403
GC_00005040	3	5	2	0	0.610491071428571	0.678802889576884	0.642837267341934
GC_00005041	5	5	1	0	0.734360667767382	0.798326417704013	0.7650087571804
GC_00005042	5	5	1	0	0.711555959963603	0.981443050193051	0.82498766690372
GC_00005043	1	5	5	0	0.682660937375666	0.787329346576595	0.731268765004714
GC_00005044	4	5	2	0	0.875246548323471	0.573024798154558	0.692602222516095
GC_00005045	4	5	2	0	0.98810139679255	0.709940564919925	0.826237842944251
GC_00005046	4	5	2	0	0.711111111111111	0.83607345004607	0.768545828285783
GC_00005047	1	5	5	0	0.52159739201304	0.640401566919032	0.574926138407252
GC_00005048	3	5	3	0	0.671246147071775	0.970992683409136	0.793764080444257
GC_00005049	4	5	2	0	0.88571889103804	0.757909263412112	0.816844796043791
GC_00005050	2	5	4	0	0.710977388767323	0.615232065369097	0.659648573545839
GC_00005051	5	5	1	0	0.752700767929194	0.98136752136752	0.851957320843099
GC_00005052	4	5	2	0	0.93782485044621	0.707459815340106	0.806515017510299
GC_00005053	5	5	1	0	0.733230531996916	0.703733408376718	0.71817922066144
GC_00005054	5	5	1	0	0.796561604584527	0.978691588785048	0.878283892424693
GC_00005055	4	5	2	0	0.806324110671937	0.7724968176032	0.789048077961953
GC_00005056	5	5	1	0	0.706111684439858	0.705185795313768	0.7056484361596
GC_00005057	2	5	4	0	0.873066104078762	0.729577464788733	0.79489833819615
GC_00005058	5	5	1	0	0.776125834949364	0.977315567399508	0.865178453914523
GC_00005059	1	5	5	0	0.648127953471465	0.608017863634005	0.62743252935278
GC_00005060	4	5	2	0	0.77629781420765	0.703535646344775	0.738127902947586
GC_00005061	3	5	3	0	0.69683257918552	0.668916536050158	0.682589254315921
GC_00005062	5	5	1	0	0.729854343497852	0.671633979934419	0.699534872035734
GC_00005063	5	5	1	0	0.883312155866158	0.840175680202483	0.861204095386971
GC_00005064	3	5	2	0	0.981158654692728	0.559515630977765	0.712640703976942
GC_00005065	5	5	1	0	0.635433070866142	0.992187500000001	0.774712191877121
GC_00005066	4	5	2	0	0.831890331890332	0.69574040586699	0.757748195085282
GC_00005067	4	5	2	0	0.723346828609987	0.988017897091723	0.835216014141189
GC_00005068	5	5	1	0	0.822170179547229	0.942823662125239	0.878373035949359
GC_00005069	4	5	2	0	0.752347417840376	0.650791228030795	0.697894112464052
GC_00005070	4	5	2	0	0.931107578166402	0.63143863769818	0.752537486236884
GC_00005071	5	5	1	0	0.79798863139484	0.981678259582654	0.880353615393902
GC_00005072	4	5	2	0	0.674134419551935	0.591046841990238	0.629862347577635
GC_00005073	4	5	2	0	0.758603238866397	0.876679690492609	0.813378578979931
GC_00005074	4	5	2	0	0.880184331797235	0.850371579639873	0.865021159568449
GC_00005075	5	5	1	0	0.872030958099813	0.82127155172414	0.845890458385467
GC_00005076	3	5	2	0	0.700094607379376	0.829689480354879	0.759402762328576
GC_00005077	5	5	1	0	0.691194968553459	0.981665516448125	0.811212018999581
GC_00005078	5	5	1	0	0.955583756345178	0.920273597811218	0.93759634709241
GC_00005079	5	5	1	0	0.715558361391695	0.929481907894734	0.808610662454947
GC_00005080	5	5	1	0	0.904139433551198	0.978543001968915	0.939871004066859
GC_00005081	4	5	2	0	0.83179012345679	0.658959025470654	0.735355924292906
GC_00005082	4	5	2	0	0.684129429892142	0.70493585882248	0.694376817454015
GC_00005083	5	5	1	0	0.701050030883261	0.96996609191256	0.813869775898151
GC_00005084	4	5	2	0	0.708667152221413	0.628397571420828	0.666122902694733
GC_00005085	5	5	1	0	0.723809523809524	0.769215291750504	0.745821969235114
GC_00005086	5	5	1	0	0.954814814814815	1.0	0.976885183781735
GC_00005087	5	5	1	0	0.759331767162621	0.861114499825722	0.807026568177747
GC_00005088	5	5	1	0	0.788003663003663	0.761221922731356	0.77438130249625
GC_00005089	3	5	3	0	0.977367979882649	0.616098876968442	0.755780155955746
GC_00005090	5	5	1	0	0.89742951907131	0.997518610421832	0.944830766481184
GC_00005091	3	4	2	0	0.570734669095325	0.628184369602764	0.598083084418134
GC_00005092	3	4	2	0	0.813695871097684	0.9151196369637	0.861432659165312
GC_00005093	4	4	1	0	0.683333333333333	0.891865079365079	0.773796028047193
GC_00005094	4	4	1	0	1.0	1.0	1.0
GC_00005095	4	4	1	0	1.0	1.0	1.0
GC_00005096	4	4	1	0	1.0	1.0	1.0
GC_00005097	4	4	1	0	1.0	1.0	1.0
GC_00005098	4	4	1	0	1.0	1.0	1.0
GC_00005099	4	4	1	0	1.0	1.0	1.0
GC_00005100	4	4	1	0	1.0	1.0	1.0
GC_00005101	4	4	1	0	1.0	1.0	1.0
GC_00005102	4	4	1	0	0.970899470899471	1.0	0.985234899328859
GC_00005103	4	4	1	0	1.0	1.0	1.0
GC_00005104	4	4	1	0	1.0	1.0	1.0
GC_00005105	4	4	1	0	1.0	1.0	1.0
GC_00005106	4	4	1	0	1.0	1.0	1.0
GC_00005107	4	4	1	0	1.0	1.0	1.0
GC_00005108	4	4	1	0	1.0	1.0	1.0
GC_00005109	4	4	1	0	1.0	1.0	1.0
GC_00005110	4	4	1	0	1.0	1.0	1.0
GC_00005111	4	4	1	0	1.0	1.0	1.0
GC_00005112	4	4	1	0	1.0	1.0	1.0
GC_00005113	4	4	1	0	1.0	1.0	1.0
GC_00005114	4	4	1	0	1.0	1.0	1.0
GC_00005115	4	4	1	0	1.0	1.0	1.0
GC_00005116	4	4	1	0	1.0	1.0	1.0
GC_00005117	4	4	1	0	1.0	1.0	1.0
GC_00005118	4	4	1	0	1.0	1.0	1.0
GC_00005119	4	4	1	0	1.0	1.0	1.0
GC_00005120	4	4	1	0	1.0	1.0	1.0
GC_00005121	4	4	1	0	1.0	1.0	1.0
GC_00005122	4	4	1	0	1.0	1.0	1.0
GC_00005123	4	4	1	0	1.0	1.0	1.0
GC_00005124	4	4	1	0	1.0	1.0	1.0
GC_00005125	4	4	1	0	1.0	1.0	1.0
GC_00005126	4	4	1	0	1.0	1.0	1.0
GC_00005127	4	4	1	0	0.810720994076001	0.825552836328867	0.818069694319069
GC_00005128	4	4	1	0	1.0	1.0	1.0
GC_00005129	4	4	1	0	1.0	1.0	1.0
GC_00005130	4	4	1	0	1.0	1.0	1.0
GC_00005131	4	4	1	0	1.0	1.0	1.0
GC_00005132	4	4	1	0	1.0	1.0	1.0
GC_00005133	4	4	1	0	1.0	1.0	1.0
GC_00005134	4	4	1	0	0.828638497652582	0.671885145371907	0.742074141976019
GC_00005135	4	4	1	0	0.839357429718876	0.952758035740397	0.892469878683984
GC_00005136	4	4	1	0	0.883435582822086	0.838817705299941	0.860548693358782
GC_00005137	4	4	1	0	1.0	0.927208313651394	0.962229466408491
GC_00005138	4	4	1	0	0.843907351460222	0.844396842206601	0.844152025874282
GC_00005139	4	4	1	0	0.86566091954023	0.975064709428073	0.917111599568289
GC_00005140	4	4	1	0	0.891358024691358	0.959118541033434	0.923997659862897
GC_00005141	4	4	1	0	0.86231884057971	0.718640924956371	0.783951145007637
GC_00005142	4	4	1	0	0.98015873015873	1.0	0.98997995991984
GC_00005143	4	4	1	0	0.87218045112782	0.641934074606462	0.739550861270635
GC_00005144	4	4	1	0	0.853070175438597	0.935635203996115	0.892447126056878
GC_00005145	4	4	1	0	0.820697954271961	0.979080520261637	0.892920313711923
GC_00005146	4	4	1	0	0.955533917559234	0.991379954145915	0.973126942225828
GC_00005147	4	4	1	0	0.996794871794872	1.0	0.998394863563403
